order_id,user_id,event_id,tier_id,quantity,total_price,status,created_at,has_qr_code,ip_address,user_agent,device_id,is_fraud,fraud_type
310,2457,107,231,3,136.74,paid,2025-09-02 16:50:00.000000000,True,,,,False,none
311,1344,209,451,2,277.78,paid,2025-09-02 16:51:00.000000000,True,,,,False,none
312,1935,307,679,2,22.5,paid,2025-09-02 16:53:00.000000000,True,,,,False,none
313,3285,86,183,3,81.3,paid,2025-09-02 16:56:00.000000000,True,,,,False,none
314,2014,311,690,2,39.32,paid,2025-09-02 17:31:00.000000000,True,,,,False,none
315,3997,420,910,2,87.0,paid,2025-09-02 18:01:00.000000000,True,,,,False,none
316,2657,193,422,1,13.69,paid,2025-09-02 18:15:00.000000000,True,,,,False,none
317,2124,35,75,1,13.15,paid,2025-09-02 18:26:00.000000000,True,,,,False,none
318,4485,107,231,1,45.58,paid,2025-09-02 18:35:00.000000000,True,,,,False,none
319,4435,273,600,1,548.0,paid,2025-09-02 18:44:00.000000000,True,,,,False,none
320,1361,437,947,1,13.1,paid,2025-09-02 18:48:00.000000000,True,,,,False,none
321,1081,231,505,1,12.22,pending,2025-09-02 18:49:00.000000000,False,,,,False,none
322,3255,231,506,1,15.01,paid,2025-09-02 18:53:00.000000000,True,,,,False,none
323,1285,365,802,1,43.89,paid,2025-09-02 18:59:00.000000000,True,,,,False,none
324,5699,230,502,1,67.94,paid,2025-09-02 19:04:00.000000000,True,,,,False,none
325,4457,456,993,4,155.68,paid,2025-09-02 19:07:00.000000000,True,,,,False,none
326,4609,366,804,1,22.87,paid,2025-09-02 19:08:00.000000000,True,,,,False,none
327,5324,292,645,1,61.89,paid,2025-09-02 19:20:00.000000000,True,,,,False,none
328,5160,239,525,1,100.99,paid,2025-09-02 19:23:00.000000000,True,,,,False,none
329,4642,347,761,1,85.0,paid,2025-09-02 19:35:00.000000000,True,,,,False,none
330,4849,21,40,1,14.36,refunded,2025-09-02 19:37:00.000000000,False,,,,False,none
331,3672,86,183,2,54.2,paid,2025-09-02 19:38:00.000000000,True,,,,False,none
332,691,420,910,2,87.0,paid,2025-09-02 19:39:00.000000000,True,,,,False,none
333,4599,434,941,2,20.0,paid,2025-09-02 19:40:00.000000000,True,,,,False,none
334,4564,7,8,4,200.24,paid,2025-09-02 19:42:00.000000000,True,,,,False,none
335,6076,232,508,1,37.69,paid,2025-09-02 19:43:00.000000000,True,,,,False,none
336,4084,90,191,2,421.88,paid,2025-09-02 19:55:00.000000000,True,,,,False,none
337,5849,130,285,1,53.71,paid,2025-09-02 19:57:00.000000000,True,,,,False,none
338,2031,231,506,3,45.03,paid,2025-09-02 20:01:00.000000000,True,,,,False,none
339,5768,12,19,3,119.34,paid,2025-09-02 20:02:00.000000000,True,,,,False,none
340,1045,437,947,1,13.1,paid,2025-09-02 20:13:00.000000000,True,,,,False,none
341,5174,434,940,2,26.96,paid,2025-09-02 20:17:00.000000000,True,,,,False,none
342,4478,107,231,1,45.58,paid,2025-09-02 20:26:00.000000000,True,,,,False,none
343,4435,239,526,2,68.34,paid,2025-09-02 20:28:00.000000000,True,,,,False,none
344,5586,107,233,2,393.08,paid,2025-09-02 20:28:00.000000000,True,,,,False,none
345,5196,7,8,1,50.06,paid,2025-09-02 20:33:00.000000000,True,,,,False,none
346,487,456,993,1,38.92,paid,2025-09-02 20:34:00.000000000,True,,,,False,none
347,6017,383,841,1,23.7,pending,2025-09-02 20:47:00.000000000,False,,,,False,none
348,3385,303,670,2,36.52,paid,2025-09-02 20:59:00.000000000,True,,,,False,none
349,5470,226,495,2,122.64,paid,2025-09-02 21:02:00.000000000,True,,,,False,none
350,4675,225,492,4,265.08,paid,2025-09-02 21:05:00.000000000,True,,,,False,none
351,5053,446,971,2,65.9,paid,2025-09-02 21:10:00.000000000,True,,,,False,none
352,149,205,444,4,132.48,paid,2025-09-02 21:10:00.000000000,True,,,,False,none
353,5443,311,690,1,19.66,paid,2025-09-02 21:11:00.000000000,True,,,,False,none
354,1182,420,910,1,43.5,paid,2025-09-02 21:16:00.000000000,True,,,,False,none
355,6003,239,527,2,305.44,paid,2025-09-02 21:17:00.000000000,True,,,,False,none
356,5207,191,419,1,17.03,paid,2025-09-02 21:17:00.000000000,True,,,,False,none
357,3216,35,74,1,32.01,paid,2025-09-02 21:26:00.000000000,True,,,,False,none
358,3394,411,896,2,30.86,paid,2025-09-02 21:36:00.000000000,True,,,,False,none
359,4478,152,328,1,29.9,paid,2025-09-02 21:44:00.000000000,True,,,,False,none
360,1804,86,183,1,27.1,paid,2025-09-02 21:44:00.000000000,True,,,,False,none
361,2809,239,524,2,60.88,paid,2025-09-02 21:55:00.000000000,True,,,,False,none
362,995,366,805,2,53.72,paid,2025-09-02 21:57:00.000000000,True,,,,False,none
363,1786,210,455,14,252.7,pending,2025-09-02 22:01:00.000000000,False,,,,True,new_account_high_value
364,1137,210,453,11,954.03,paid,2025-09-02 22:01:00.000000000,True,,,,True,new_account_high_value
365,6128,210,455,13,234.65,paid,2025-09-02 22:01:00.000000000,True,,,,True,new_account_high_value
366,1461,210,454,13,790.01,paid,2025-09-02 22:01:00.000000000,True,,,,True,new_account_high_value
367,5556,210,453,5,433.65,paid,2025-09-02 22:01:00.000000000,True,,,,True,new_account_high_value
368,487,210,452,7,160.09,pending,2025-09-02 22:01:00.000000000,False,,,,True,new_account_high_value
369,4078,210,453,11,954.03,paid,2025-09-02 22:01:00.000000000,True,,,,True,new_account_high_value
370,6006,90,191,4,843.76,paid,2025-09-02 22:02:00.000000000,True,,,,False,none
371,6048,353,771,2,148.06,paid,2025-09-02 22:24:00.000000000,True,,,,False,none
372,721,230,502,3,203.82,paid,2025-09-02 22:27:00.000000000,True,,,,False,none
373,3702,366,803,1,59.84,paid,2025-09-02 22:34:00.000000000,True,,,,False,none
374,1532,239,525,2,201.98,refunded,2025-09-02 22:43:00.000000000,False,,,,False,none
375,1631,366,805,1,26.86,paid,2025-09-02 22:44:00.000000000,True,,,,False,none
376,304,294,648,3,246.18,paid,2025-09-02 22:53:00.000000000,True,,,,False,none
377,5093,239,527,1,152.72,paid,2025-09-02 23:01:00.000000000,True,,,,False,none
378,1872,347,761,22,1870.0,paid,2025-09-02 23:30:57.090910345,True,,,,False,none
379,5160,424,919,4,32.4,paid,2025-09-02 23:32:00.000000000,True,,,,False,none
380,1549,383,842,2,172.62,pending,2025-09-02 23:42:00.000000000,False,,,,False,none
381,1485,236,517,1,64.28,paid,2025-09-02 23:57:00.000000000,True,,,,False,none
382,4675,307,680,1,13.66,paid,2025-09-02 23:59:00.000000000,True,,,,False,none
383,2900,239,527,3,458.16,paid,2025-09-03 00:01:00.000000000,True,,,,False,none
384,4979,420,910,1,43.5,paid,2025-09-03 00:23:00.000000000,True,,,,False,none
385,4478,107,232,2,260.38,paid,2025-09-03 01:10:00.000000000,True,,,,False,none
386,4475,446,971,1,32.95,paid,2025-09-03 01:28:00.000000000,True,,,,False,none
387,6006,420,910,1,43.5,paid,2025-09-03 01:31:00.000000000,True,,,,False,none
388,3283,172,378,2,170.36,paid,2025-09-03 01:35:00.000000000,True,,,,False,none
389,5221,307,681,1,58.17,paid,2025-09-03 01:59:00.000000000,True,,,,False,none
390,188,85,182,1,81.47,paid,2025-09-03 02:49:00.000000000,True,,,,False,none
391,3304,468,1019,1,84.14,paid,2025-09-03 03:11:00.000000000,True,,,,False,none
392,3041,53,114,2,70.0,paid,2025-09-03 05:50:00.000000000,True,,,,False,none
393,1361,85,181,1,198.99,paid,2025-09-03 06:10:00.000000000,False,,,,False,none
394,1461,245,545,1,74.35,paid,2025-09-03 06:28:00.000000000,True,,,,False,none
395,2657,311,690,1,19.66,paid,2025-09-03 06:31:00.000000000,True,,,,False,none
396,3786,353,773,1,25.14,paid,2025-09-03 07:16:00.000000000,True,,,,False,none
397,3385,311,690,2,39.32,paid,2025-09-03 07:19:00.000000000,True,,,,False,none
398,5786,231,506,1,15.01,paid,2025-09-03 07:28:00.000000000,True,,,,False,none
399,3953,434,941,13,130.0,paid,2025-09-03 07:28:49.261445546,True,,,,False,none
400,1779,434,940,1,13.48,paid,2025-09-03 07:47:00.000000000,True,,,,False,none
401,5880,107,231,4,182.32,paid,2025-09-03 07:58:00.000000000,True,,,,False,none
402,6048,153,333,4,209.44,paid,2025-09-03 08:02:00.000000000,True,,,,False,none
403,2041,191,418,2,25.5,paid,2025-09-03 08:03:00.000000000,True,,,,False,none
404,2718,107,234,2,81.26,paid,2025-09-03 08:06:00.000000000,True,,,,False,none
405,143,311,690,2,39.32,paid,2025-09-03 08:15:00.000000000,True,,,,False,none
406,3786,206,445,3,64.68,paid,2025-09-03 08:21:00.000000000,True,,,,False,none
407,5814,223,490,16,290.72,paid,2025-09-03 08:23:51.070641293,True,,,,False,none
408,5777,231,506,1,15.01,paid,2025-09-03 08:31:00.000000000,True,,,,False,none
409,4928,437,948,2,32.08,paid,2025-09-03 08:36:00.000000000,True,,,,False,none
410,3351,420,910,12,522.0,paid,2025-09-03 09:35:10.685535610,True,,,,False,none
411,2715,311,690,4,78.64,paid,2025-09-03 09:39:00.000000000,True,,,,False,none
412,4189,292,644,3,657.12,paid,2025-09-03 09:54:00.000000000,True,,,,False,none
413,2444,26,52,10,924.5,paid,2025-09-03 10:01:00.000000000,True,,,,True,new_account_high_value
414,1537,273,600,1,548.0,paid,2025-09-03 10:03:00.000000000,True,,,,False,none
415,1786,107,231,1,45.58,paid,2025-09-03 10:03:00.000000000,True,,,,False,none
416,4246,26,52,2,184.9,paid,2025-09-03 10:04:00.000000000,True,,,,False,none
417,3352,411,896,1,15.43,paid,2025-09-03 10:10:00.000000000,True,,,,False,none
418,1241,366,805,1,26.86,paid,2025-09-03 10:17:00.000000000,True,,,,False,none
419,4739,353,772,3,86.52,paid,2025-09-03 10:20:00.000000000,False,,,,False,none
420,5395,383,841,1,23.7,paid,2025-09-03 10:33:00.000000000,True,,,,False,none
421,5670,28,57,1,137.07,paid,2025-09-03 10:33:00.000000000,True,,,,False,none
422,1539,311,690,3,58.98,paid,2025-09-03 10:33:00.000000000,True,,,,False,none
423,870,383,841,3,71.1,paid,2025-09-03 10:48:00.000000000,True,,,,False,none
424,2839,226,495,1,61.32,paid,2025-09-03 11:08:00.000000000,True,,,,False,none
425,2014,311,690,1,19.66,paid,2025-09-03 11:10:00.000000000,True,,,,False,none
426,5287,107,232,2,260.38,refunded,2025-09-03 11:23:00.000000000,False,,,,False,none
427,4148,366,804,4,91.48,paid,2025-09-03 11:27:00.000000000,True,,,,False,none
428,1732,90,192,3,504.54,paid,2025-09-03 11:28:00.000000000,True,,,,False,none
429,1055,383,842,3,258.93,paid,2025-09-03 11:30:00.000000000,True,,,,False,none
430,3754,53,114,2,70.0,paid,2025-09-03 11:31:00.000000000,True,,,,False,none
431,5138,366,805,4,107.44,paid,2025-09-03 11:43:00.000000000,True,,,,False,none
432,3056,420,910,1,43.5,paid,2025-09-03 11:56:00.000000000,True,,,,False,none
433,5660,85,182,3,244.41,paid,2025-09-03 11:57:00.000000000,True,,,,False,none
434,1935,292,645,1,61.89,paid,2025-09-03 12:00:00.000000000,True,,,,False,none
435,1872,437,948,1,16.04,paid,2025-09-03 12:12:00.000000000,True,,,,False,none
436,1639,85,182,1,81.47,paid,2025-09-03 12:15:00.000000000,False,,,,False,none
437,1879,311,690,1,19.66,paid,2025-09-03 12:17:00.000000000,True,,,,False,none
438,3285,85,181,1,198.99,paid,2025-09-03 12:29:00.000000000,True,,,,False,none
439,6003,35,74,2,64.02,paid,2025-09-03 12:36:00.000000000,True,,,,False,none
440,2974,434,941,1,10.0,paid,2025-09-03 12:42:00.000000000,True,,,,False,none
441,1134,420,910,1,43.5,paid,2025-09-03 12:46:00.000000000,True,,,,False,none
442,172,107,234,2,81.26,paid,2025-09-03 12:47:00.000000000,True,,,,False,none
443,3148,239,526,1,34.17,paid,2025-09-03 12:47:00.000000000,True,,,,False,none
444,2638,145,315,2,218.78,paid,2025-09-03 12:49:00.000000000,True,,,,False,none
445,4789,366,803,3,179.52,paid,2025-09-03 12:51:00.000000000,True,,,,False,none
446,1951,236,515,2,124.0,paid,2025-09-03 12:52:00.000000000,True,,,,False,none
447,6017,43,92,2,275.72,paid,2025-09-03 13:12:00.000000000,True,,,,False,none
448,3316,43,92,2,275.72,paid,2025-09-03 13:21:00.000000000,True,,,,False,none
449,1804,21,39,1,18.99,paid,2025-09-03 13:22:00.000000000,True,,,,False,none
450,1259,383,842,1,86.31,paid,2025-09-03 13:33:00.000000000,True,,,,False,none
451,6069,145,315,2,218.78,paid,2025-09-03 13:59:00.000000000,True,,,,False,none
452,3957,206,445,1,21.56,paid,2025-09-03 13:59:00.000000000,True,,,,False,none
453,808,311,690,2,39.32,paid,2025-09-03 14:16:00.000000000,True,,,,False,none
454,3304,163,358,4,63.6,paid,2025-09-03 14:22:00.000000000,True,,,,False,none
455,2391,90,191,4,843.76,paid,2025-09-03 14:42:00.000000000,False,,,,False,none
456,4675,53,115,2,337.38,paid,2025-09-03 14:50:00.000000000,True,,,,False,none
457,4207,420,910,2,87.0,paid,2025-09-03 14:53:00.000000000,True,,,,False,none
458,5777,311,690,1,19.66,paid,2025-09-03 14:59:00.000000000,True,,,,False,none
459,3928,420,910,2,87.0,paid,2025-09-03 15:00:00.000000000,True,,,,False,none
460,3789,420,910,3,130.5,paid,2025-09-03 15:00:00.000000000,True,,,,False,none
461,1826,420,910,1,43.5,paid,2025-09-03 15:00:00.000000000,True,,,,False,none
462,813,420,910,3,130.5,refunded,2025-09-03 15:00:00.000000000,False,,,,False,none
463,2943,420,910,4,174.0,paid,2025-09-03 15:00:00.000000000,True,,,,False,none
464,4207,420,910,3,130.5,paid,2025-09-03 15:00:00.000000000,True,,,,False,none
465,5618,420,910,2,87.0,paid,2025-09-03 15:00:00.000000000,True,,,,False,none
466,4993,420,910,3,130.5,paid,2025-09-03 15:00:00.000000000,True,,,,False,none
467,646,420,910,1,43.5,paid,2025-09-03 15:00:00.000000000,True,,,,False,none
468,3689,53,115,1,168.69,paid,2025-09-03 15:18:00.000000000,True,,,,False,none
469,2943,366,803,1,59.84,paid,2025-09-03 15:21:00.000000000,True,,,,False,none
470,4478,12,18,1,95.45,paid,2025-09-03 15:36:00.000000000,True,,,,False,none
471,731,424,919,4,32.4,paid,2025-09-03 15:48:00.000000000,True,,,,False,none
472,4961,230,503,1,86.82,paid,2025-09-03 16:02:00.000000000,True,,,,False,none
473,1573,231,505,2,24.44,paid,2025-09-03 16:07:00.000000000,True,,,,False,none
474,953,311,690,10,196.6,paid,2025-09-03 16:17:19.774936358,True,,,,False,none
475,2889,424,917,1,9.64,paid,2025-09-03 16:19:00.000000000,True,,,,False,none
476,5849,223,490,2,36.34,paid,2025-09-03 16:21:00.000000000,True,,,,False,none
477,4541,468,1020,1,127.05,paid,2025-09-03 16:35:00.000000000,True,,,,False,none
478,1168,107,232,3,390.57,paid,2025-09-03 16:39:00.000000000,True,,,,False,none
479,459,7,8,1,50.06,paid,2025-09-03 16:40:00.000000000,True,,,,False,none
480,735,225,494,1,29.61,paid,2025-09-03 16:44:00.000000000,True,,,,False,none
481,548,21,40,3,43.08,paid,2025-09-03 16:52:00.000000000,True,,,,False,none
482,4573,294,648,3,246.18,paid,2025-09-03 16:53:00.000000000,True,,,,False,none
483,4971,366,805,3,80.58,paid,2025-09-03 17:04:00.000000000,True,,,,False,none
484,2031,107,232,3,390.57,refunded,2025-09-03 17:06:00.000000000,False,,,,False,none
485,5135,107,234,2,81.26,paid,2025-09-03 17:07:00.000000000,True,,,,False,none
486,5895,152,330,1,91.66,pending,2025-09-03 17:09:00.000000000,False,,,,False,none
487,3750,107,232,3,390.57,paid,2025-09-03 17:10:00.000000000,True,,,,False,none
488,3771,239,525,2,201.98,paid,2025-09-03 17:16:00.000000000,True,,,,False,none
489,2684,107,234,3,121.89,paid,2025-09-03 17:21:00.000000000,True,,,,False,none
490,4712,430,932,3,130.59,paid,2025-09-03 17:32:00.000000000,True,,,,False,none
491,687,294,650,1,100.68,paid,2025-09-03 17:44:00.000000000,True,,,,False,none
492,1947,85,181,2,397.98,paid,2025-09-03 17:53:00.000000000,True,,,,False,none
493,5548,434,940,4,53.92,refunded,2025-09-03 18:02:00.000000000,False,,,,False,none
494,5068,446,970,23,858.36,paid,2025-09-03 18:15:01.600999928,True,,,,False,none
495,814,12,18,3,286.35,paid,2025-09-03 18:20:00.000000000,True,,,,False,none
496,1765,307,681,1,58.17,paid,2025-09-03 18:30:00.000000000,True,,,,False,none
497,5880,107,231,2,91.16,paid,2025-09-03 18:36:00.000000000,True,,,,False,none
498,5192,292,644,2,438.08,paid,2025-09-03 18:36:00.000000000,True,,,,False,none
499,3385,223,490,1,18.17,pending,2025-09-03 18:42:00.000000000,False,,,,False,none
500,3983,446,970,2,74.64,paid,2025-09-03 18:45:00.000000000,True,,,,False,none
501,2044,145,315,1,109.39,paid,2025-09-03 18:46:00.000000000,True,,,,False,none
502,2052,209,450,2,94.98,paid,2025-09-03 18:47:00.000000000,True,,,,False,none
503,1267,178,390,2,109.7,paid,2025-09-03 18:53:00.000000000,True,,,,False,none
504,4602,21,39,2,37.98,paid,2025-09-03 18:58:00.000000000,True,,,,False,none
505,4532,35,74,3,96.03,paid,2025-09-03 18:59:00.000000000,False,,,,False,none
506,2763,311,690,3,58.98,pending,2025-09-03 19:00:00.000000000,False,,,,False,none
507,6129,311,690,1,19.66,paid,2025-09-03 19:00:00.000000000,True,,,,False,none
508,2325,311,690,1,19.66,paid,2025-09-03 19:00:00.000000000,True,,,,False,none
509,4783,311,690,1,19.66,paid,2025-09-03 19:00:00.000000000,True,,,,False,none
510,6129,67,145,1,70.43,paid,2025-09-03 19:03:00.000000000,False,,,,False,none
511,2946,353,771,2,148.06,paid,2025-09-03 19:03:00.000000000,True,,,,False,none
512,674,273,599,1,305.04,paid,2025-09-03 19:05:00.000000000,True,,,,False,none
513,4727,353,771,1,74.03,paid,2025-09-03 19:07:00.000000000,True,,,,False,none
514,3069,468,1019,2,168.28,paid,2025-09-03 19:18:00.000000000,True,,,,False,none
515,3144,107,234,1,40.63,paid,2025-09-03 19:23:00.000000000,True,,,,False,none
516,1639,376,826,1,74.98,paid,2025-09-03 19:26:00.000000000,True,,,,False,none
517,231,468,1020,1,127.05,paid,2025-09-03 19:34:00.000000000,True,,,,False,none
518,5135,107,231,4,182.32,paid,2025-09-03 19:38:00.000000000,True,,,,False,none
519,1630,446,971,3,98.85,refunded,2025-09-03 19:39:00.000000000,False,,,,False,none
520,3592,239,526,1,34.17,paid,2025-09-03 19:53:00.000000000,True,,,,False,none
521,3036,468,1020,2,254.1,paid,2025-09-03 19:56:00.000000000,True,,,,False,none
522,551,225,493,2,52.7,paid,2025-09-03 20:01:00.000000000,True,,,,False,none
523,2900,145,315,1,109.39,paid,2025-09-03 20:08:00.000000000,True,,,,False,none
524,1259,107,231,1,45.58,paid,2025-09-03 20:08:00.000000000,True,,,,False,none
525,3283,107,234,3,121.89,refunded,2025-09-03 20:11:00.000000000,False,,,,False,none
526,2782,434,941,2,20.0,paid,2025-09-03 20:16:00.000000000,True,,,,False,none
527,1545,90,191,2,421.88,paid,2025-09-03 20:16:00.000000000,True,,,,False,none
528,3300,215,467,3,311.04,paid,2025-09-03 20:21:00.000000000,True,,,,False,none
529,1461,424,919,1,8.1,paid,2025-09-03 20:26:00.000000000,True,,,,False,none
530,4709,331,729,1,421.92,paid,2025-09-03 20:44:00.000000000,True,,,,False,none
531,1789,468,1020,1,127.05,paid,2025-09-03 21:02:00.000000000,True,,,,False,none
532,6103,365,802,1,43.89,paid,2025-09-03 21:06:00.000000000,True,,,,False,none
533,5880,12,18,1,95.45,paid,2025-09-03 21:24:00.000000000,True,,,,False,none
534,4019,86,183,3,81.3,paid,2025-09-03 21:40:00.000000000,True,,,,False,none
535,2198,107,233,3,589.62,paid,2025-09-03 21:49:00.000000000,True,,,,False,none
536,4006,430,932,4,174.12,paid,2025-09-03 22:01:00.000000000,True,,,,False,none
537,3556,107,232,1,130.19,paid,2025-09-03 22:05:00.000000000,True,,,,False,none
538,5160,226,495,1,61.32,paid,2025-09-03 22:43:00.000000000,True,,,,False,none
539,5956,236,515,1,62.0,paid,2025-09-03 22:54:00.000000000,True,,,,False,none
540,997,366,805,1,26.86,paid,2025-09-03 23:12:00.000000000,True,,,,False,none
541,1545,236,516,4,187.84,paid,2025-09-03 23:27:00.000000000,True,,,,False,none
542,1416,347,761,1,85.0,paid,2025-09-03 23:46:00.000000000,True,,,,False,none
543,5950,65,139,1,80.7,paid,2025-09-03 23:51:00.000000000,True,,,,False,none
544,5449,7,7,4,768.8,paid,2025-09-04 00:59:00.000000000,True,,,,False,none
545,1879,90,192,1,168.18,paid,2025-09-04 01:37:00.000000000,False,,,,False,none
546,2768,239,526,3,102.51,paid,2025-09-04 03:58:00.000000000,True,,,,False,none
547,2975,437,946,4,45.08,pending,2025-09-04 04:05:00.000000000,False,,,,False,none
548,2198,107,233,1,196.54,paid,2025-09-04 04:12:00.000000000,True,,,,False,none
549,1743,53,114,16,560.0,paid,2025-09-04 04:52:44.465919338,True,,,,False,none
550,3887,86,183,3,81.3,paid,2025-09-04 05:01:00.000000000,True,,,,False,none
551,3373,231,505,1,12.22,paid,2025-09-04 05:03:00.000000000,True,,,,False,none
552,814,172,378,3,255.54,paid,2025-09-04 05:10:00.000000000,True,,,,False,none
553,4494,232,507,16,231.04,paid,2025-09-04 05:40:29.315857925,True,,,,False,none
554,3556,28,57,15,2056.05,paid,2025-09-04 05:49:33.412975703,True,,,,False,none
555,659,90,192,3,504.54,paid,2025-09-04 06:22:00.000000000,True,,,,False,none
556,3214,107,231,1,45.58,paid,2025-09-04 06:33:00.000000000,True,,,,False,none
557,2639,294,650,1,100.68,paid,2025-09-04 07:16:00.000000000,True,,,,False,none
