order_id,device_id,device_type,browser,operating_system,user_agent,ip_address,ip_country,ip_city,vpn_detected,proxy_detected,datacenter_ip,card_fingerprint,failed_payments,payment_attempts,phone_verified
196,dev_966802,mobile,Samsung Internet,Android,mobile/Android/Samsung Internet,32.2.252.111,Pakistan,Islamabad,0.0,0.0,0.0,card_59361,0.0,1.0,1.0
197,dev_823433,mobile,Chrome,iOS,mobile/iOS/Chrome,62.132.189.251,Pakistan,Islamabad,0.0,0.0,0.0,card_32225,0.0,1.0,0.0
198,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,
200,dev_915294,desktop,Chrome,Windows,desktop/Windows/Chrome,176.10.113.61,Pakistan,Islamabad,0.0,0.0,0.0,card_29565,0.0,1.0,1.0
201,dev_164329,desktop,Firefox,Linux,desktop/Linux/Firefox,111.81.16.186,Pakistan,Islamabad,0.0,0.0,0.0,card_83560,0.0,1.0,1.0
202,dev_670708,desktop,Edge,Linux,desktop/Linux/Edge,182.67.241.174,Pakistan,Islamabad,0.0,0.0,0.0,card_22804,0.0,1.0,1.0
203,dev_757634,mobile,Safari,Android,mobile/Android/Safari,216.164.62.237,Singapore,Singapore,0.0,0.0,0.0,card_67771,0.0,1.0,0.0
204,,,,,,,,,,,,,,,
205,dev_823433,desktop,Chrome,Linux,desktop/Linux/Chrome,168.17.234.17,Pakistan,Islamabad,0.0,0.0,0.0,card_49021,0.0,1.0,1.0
206,dev_672352,desktop,Chrome,Linux,desktop/Linux/Chrome,189.223.9.135,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_65900,0.0,1.0,1.0
207,dev_649710,desktop,Chrome,Linux,desktop/Linux/Chrome,99.108.60.211,Pakistan,Islamabad,0.0,0.0,0.0,card_95450,0.0,1.0,1.0
208,dev_484191,mobile,Chrome,iOS,mobile/iOS/Chrome,172.158.111.65,Pakistan,Islamabad,0.0,0.0,0.0,card_88848,1.0,2.0,1.0
209,dev_728786,mobile,Chrome,iOS,mobile/iOS/Chrome,175.32.60.68,Pakistan,Islamabad,0.0,0.0,0.0,card_75864,0.0,1.0,1.0
210,dev_269004,mobile,Edge,Android,mobile/Android/Edge,54.211.199.173,UAE,Dubai,0.0,0.0,0.0,card_68379,0.0,1.0,1.0
211,dev_421545,desktop,Firefox,Linux,desktop/Linux/Firefox,129.234.215.231,Pakistan,Islamabad,0.0,0.0,0.0,card_93317,0.0,1.0,1.0
212,,,,,,,,,,,,,,,
213,dev_336798,tablet,Safari,Windows,tablet/Windows/Safari,164.28.222.40,Qatar,Doha,0.0,0.0,0.0,card_55818,0.0,1.0,1.0
214,dev_897485,mobile,Firefox,iOS,mobile/iOS/Firefox,14.106.171.46,Pakistan,Islamabad,1.0,0.0,0.0,card_90416,1.0,2.0,1.0
215,dev_392097,mobile,Edge,Android,mobile/Android/Edge,108.41.107.135,UAE,Dubai,0.0,0.0,0.0,card_26456,1.0,2.0,1.0
216,,,,,,,,,,,,,,,
217,dev_355574,desktop,Safari,Windows,desktop/Windows/Safari,204.58.131.165,Pakistan,Islamabad,0.0,0.0,0.0,card_96201,0.0,1.0,1.0
218,dev_117717,mobile,Chrome,Android,mobile/Android/Chrome,203.72.98.115,UAE,Dubai,0.0,0.0,0.0,card_51348,0.0,1.0,0.0
219,dev_879910,mobile,Safari,Android,mobile/Android/Safari,85.21.190.15,USA,Los Angeles,0.0,0.0,0.0,card_13984,0.0,1.0,0.0
220,dev_172474,mobile,Chrome,Android,mobile/Android/Chrome,33.62.16.126,Pakistan,Islamabad,0.0,0.0,0.0,card_18445,0.0,1.0,1.0
221,,,,,,,,,,,,,,,
222,dev_205049,mobile,Safari,Android,mobile/Android/Safari,219.131.38.33,UK,Manchester,0.0,0.0,0.0,card_35347,0.0,1.0,1.0
223,dev_590477,mobile,Other,Android,mobile/Android/Other,209.231.95.147,Pakistan,Islamabad,0.0,0.0,0.0,card_13233,0.0,1.0,1.0
224,dev_813983,mobile,Chrome,Android,mobile/Android/Chrome,171.37.114.89,Pakistan,Islamabad,0.0,0.0,0.0,card_78701,0.0,1.0,0.0
225,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,
227,dev_233819,mobile,Edge,iOS,mobile/iOS/Edge,4.34.151.12,Canada,Toronto,0.0,0.0,0.0,card_31417,0.0,1.0,1.0
228,dev_856217,mobile,Firefox,Android,mobile/Android/Firefox,146.142.105.57,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_82774,0.0,1.0,0.0
229,dev_681971,desktop,Chrome,macOS,desktop/macOS/Chrome,202.226.201.11,Pakistan,Islamabad,0.0,1.0,0.0,card_19849,0.0,1.0,1.0
230,,,,,,,,,,,,,,,
231,dev_328935,mobile,Safari,Android,mobile/Android/Safari,72.189.129.137,USA,Los Angeles,0.0,0.0,0.0,card_32152,0.0,1.0,0.0
232,dev_798354,mobile,Chrome,iOS,mobile/iOS/Chrome,59.181.255.37,UK,Manchester,0.0,0.0,0.0,card_34153,0.0,1.0,1.0
233,,,,,,,,,,,,,,,
234,dev_109582,mobile,Edge,iOS,mobile/iOS/Edge,214.246.88.62,Pakistan,Islamabad,1.0,0.0,0.0,card_84541,0.0,1.0,1.0
235,dev_463643,mobile,Safari,Android,mobile/Android/Safari,149.113.39.130,Canada,Toronto,0.0,0.0,0.0,card_18517,0.0,1.0,1.0
236,dev_562457,mobile,Chrome,iOS,mobile/iOS/Chrome,79.162.132.239,Pakistan,Islamabad,0.0,0.0,0.0,card_48301,0.0,1.0,1.0
237,,,,,,,,,,,,,,,
238,dev_168062,mobile,Chrome,Android,mobile/Android/Chrome,112.142.14.102,Australia,Sydney,0.0,0.0,0.0,card_38598,0.0,1.0,1.0
239,,,,,,,,,,,,,,,
240,dev_433721,desktop,Safari,Linux,desktop/Linux/Safari,69.175.247.211,Brazil,Unknown,0.0,0.0,0.0,card_83353,0.0,1.0,1.0
241,dev_801204,mobile,Safari,Android,mobile/Android/Safari,97.19.96.84,Pakistan,Islamabad,0.0,0.0,0.0,card_51106,0.0,1.0,1.0
242,dev_612657,mobile,Firefox,Android,mobile/Android/Firefox,49.203.42.172,Pakistan,Islamabad,0.0,0.0,0.0,card_30944,0.0,1.0,1.0
243,dev_330621,mobile,Safari,iOS,mobile/iOS/Safari,25.192.91.245,Pakistan,Islamabad,0.0,0.0,0.0,card_69718,0.0,1.0,1.0
244,dev_324356,desktop,Edge,macOS,desktop/macOS/Edge,112.102.244.234,UAE,Dubai,1.0,0.0,0.0,card_74145,0.0,1.0,1.0
245,dev_832343,desktop,Chrome,Linux,desktop/Linux/Chrome,44.206.231.212,Canada,Toronto,0.0,0.0,0.0,card_88466,0.0,1.0,1.0
246,dev_760103,desktop,Chrome,Windows,desktop/Windows/Chrome,142.180.174.229,Pakistan,Islamabad,0.0,0.0,0.0,card_63987,0.0,1.0,0.0
247,,,,,,,,,,,,,,,
248,dev_558265,desktop,Chrome,Windows,desktop/Windows/Chrome,201.223.207.197,Pakistan,Islamabad,0.0,0.0,0.0,card_91802,1.0,2.0,1.0
249,,,,,,,,,,,,,,,
250,dev_886894,desktop,Samsung Internet,macOS,desktop/macOS/Samsung Internet,83.199.0.141,Pakistan,Islamabad,0.0,0.0,0.0,card_47993,0.0,1.0,1.0
251,dev_212009,mobile,Chrome,Android,mobile/Android/Chrome,178.152.228.89,Pakistan,Islamabad,0.0,0.0,0.0,card_56300,0.0,1.0,1.0
252,dev_804632,mobile,Firefox,iOS,mobile/iOS/Firefox,48.244.236.36,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_85491,0.0,1.0,1.0
253,dev_782062,mobile,Chrome,Android,mobile/Android/Chrome,104.73.30.65,USA,Los Angeles,0.0,1.0,0.0,card_64834,0.0,1.0,0.0
254,dev_900364,mobile,Safari,iOS,mobile/iOS/Safari,58.85.199.236,Pakistan,Islamabad,0.0,0.0,0.0,card_12148,0.0,1.0,1.0
255,dev_325297,mobile,Safari,iOS,mobile/iOS/Safari,42.156.110.14,Pakistan,Islamabad,0.0,0.0,0.0,card_89410,0.0,1.0,1.0
256,dev_856456,desktop,Chrome,Windows,desktop/Windows/Chrome,138.0.190.183,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_38745,0.0,1.0,0.0
257,dev_945143,mobile,Chrome,iOS,mobile/iOS/Chrome,7.227.187.247,Pakistan,Islamabad,0.0,0.0,0.0,card_57910,0.0,1.0,1.0
258,dev_393544,desktop,Edge,Linux,desktop/Linux/Edge,26.175.102.164,Qatar,Doha,0.0,0.0,0.0,card_24393,0.0,1.0,1.0
259,dev_165394,desktop,Chrome,macOS,desktop/macOS/Chrome,212.130.109.187,USA,Los Angeles,0.0,0.0,0.0,card_25612,0.0,1.0,1.0
260,dev_576798,mobile,Chrome,Android,mobile/Android/Chrome,208.24.62.130,Singapore,Singapore,0.0,0.0,0.0,card_73532,0.0,1.0,1.0
261,dev_891790,tablet,Safari,Windows,tablet/Windows/Safari,41.33.126.141,UK,Manchester,0.0,0.0,0.0,card_24443,0.0,1.0,1.0
262,dev_976518,desktop,Chrome,Windows,desktop/Windows/Chrome,195.77.42.92,UAE,Dubai,0.0,0.0,0.0,card_58448,0.0,1.0,1.0
263,dev_979925,desktop,Chrome,Windows,desktop/Windows/Chrome,73.253.37.106,Pakistan,Islamabad,0.0,0.0,0.0,card_96793,0.0,1.0,0.0
264,dev_809367,desktop,Chrome,Windows,desktop/Windows/Chrome,21.55.59.139,UK,Manchester,0.0,0.0,0.0,card_43599,0.0,1.0,0.0
265,dev_837824,desktop,Chrome,Linux,desktop/Linux/Chrome,185.165.119.62,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_37805,0.0,1.0,1.0
266,dev_158091,tablet,Chrome,Windows,tablet/Windows/Chrome,205.159.33.46,Qatar,Doha,0.0,0.0,0.0,card_51650,0.0,1.0,1.0
267,,,,,,,,,,,,,,,
268,dev_375674,desktop,Chrome,Windows,desktop/Windows/Chrome,145.103.144.231,Qatar,Doha,0.0,0.0,0.0,card_70221,0.0,1.0,1.0
269,dev_493613,desktop,Firefox,Windows,desktop/Windows/Firefox,164.140.137.43,UK,Manchester,0.0,0.0,0.0,card_40680,0.0,1.0,0.0
270,dev_771215,desktop,Edge,Linux,desktop/Linux/Edge,106.234.227.226,Pakistan,Islamabad,0.0,0.0,0.0,card_21710,0.0,1.0,1.0
271,dev_879357,desktop,Safari,macOS,desktop/macOS/Safari,30.176.160.221,UAE,Dubai,0.0,0.0,0.0,card_83563,0.0,1.0,0.0
272,dev_861333,mobile,Safari,Android,mobile/Android/Safari,104.21.246.181,Pakistan,Islamabad,0.0,0.0,0.0,card_20504,0.0,1.0,1.0
273,dev_493833,desktop,Chrome,macOS,desktop/macOS/Chrome,80.159.12.67,Pakistan,Islamabad,0.0,0.0,0.0,card_21208,0.0,1.0,1.0
274,dev_186629,mobile,Chrome,Android,mobile/Android/Chrome,168.26.99.115,UAE,Dubai,0.0,0.0,0.0,card_30451,0.0,1.0,1.0
275,dev_696594,desktop,Safari,Windows,desktop/Windows/Safari,89.1.117.27,Pakistan,Islamabad,0.0,0.0,0.0,card_34207,0.0,1.0,0.0
276,dev_707129,desktop,Chrome,Linux,desktop/Linux/Chrome,178.56.17.106,USA,Los Angeles,0.0,0.0,0.0,card_36683,0.0,1.0,1.0
277,,,,,,,,,,,,,,,
278,dev_185931,mobile,Chrome,Android,mobile/Android/Chrome,25.0.48.71,Pakistan,Islamabad,0.0,0.0,0.0,card_78117,0.0,1.0,1.0
279,dev_680465,desktop,Safari,Linux,desktop/Linux/Safari,194.163.233.42,UK,Manchester,0.0,0.0,0.0,card_45540,0.0,1.0,0.0
280,dev_804092,desktop,Other,Windows,desktop/Windows/Other,154.189.133.104,Canada,Toronto,0.0,0.0,0.0,card_18044,0.0,1.0,1.0
281,dev_893397,mobile,Chrome,iOS,mobile/iOS/Chrome,66.53.96.107,Pakistan,Islamabad,0.0,0.0,0.0,card_57534,0.0,1.0,0.0
282,dev_380897,mobile,Chrome,iOS,mobile/iOS/Chrome,197.252.253.178,Pakistan,Islamabad,1.0,0.0,0.0,card_47030,0.0,1.0,1.0
283,dev_431998,desktop,Chrome,Linux,desktop/Linux/Chrome,58.138.123.27,Pakistan,Islamabad,0.0,0.0,0.0,card_44910,0.0,1.0,1.0
284,dev_843545,mobile,Chrome,Android,mobile/Android/Chrome,27.215.244.169,Pakistan,Islamabad,0.0,0.0,0.0,card_77736,0.0,1.0,1.0
285,dev_977309,desktop,Safari,macOS,desktop/macOS/Safari,65.33.227.202,Pakistan,Islamabad,0.0,0.0,0.0,card_82072,0.0,1.0,1.0
286,dev_513326,mobile,Firefox,iOS,mobile/iOS/Firefox,150.112.102.41,Pakistan,Islamabad,0.0,0.0,0.0,card_93712,0.0,1.0,1.0
287,dev_178895,desktop,Safari,Windows,desktop/Windows/Safari,48.210.26.191,USA,Los Angeles,0.0,0.0,0.0,card_78603,0.0,1.0,1.0
288,dev_950607,mobile,Chrome,iOS,mobile/iOS/Chrome,74.211.38.184,Pakistan,Islamabad,0.0,0.0,0.0,card_47203,0.0,1.0,1.0
289,dev_698970,desktop,Edge,Linux,desktop/Linux/Edge,58.28.182.119,UK,Manchester,0.0,0.0,0.0,card_67784,0.0,1.0,1.0
290,dev_155517,desktop,Chrome,Linux,desktop/Linux/Chrome,214.151.249.118,Pakistan,Islamabad,0.0,0.0,0.0,card_47863,0.0,1.0,1.0
291,dev_345490,desktop,Chrome,Linux,desktop/Linux/Chrome,38.33.130.60,Pakistan,Islamabad,0.0,0.0,0.0,card_78038,0.0,1.0,1.0
292,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,
295,dev_848046,mobile,Chrome,Android,mobile/Android/Chrome,61.43.96.252,Pakistan,Islamabad,0.0,0.0,0.0,card_70300,0.0,1.0,1.0
296,dev_258475,tablet,Edge,iOS,tablet/iOS/Edge,6.22.233.21,Romania,Unknown,0.0,1.0,0.0,card_76761,0.0,1.0,1.0
297,dev_354239,mobile,Edge,Android,mobile/Android/Edge,205.9.154.54,Pakistan,Islamabad,0.0,0.0,0.0,card_32508,0.0,1.0,1.0
298,dev_227611,mobile,Other,Android,mobile/Android/Other,181.229.180.237,Pakistan,Islamabad,0.0,0.0,0.0,card_45516,0.0,1.0,0.0
299,dev_228607,desktop,Chrome,macOS,desktop/macOS/Chrome,1.111.238.138,Pakistan,Islamabad,0.0,0.0,0.0,card_14698,0.0,1.0,1.0
300,dev_395900,desktop,Chrome,Linux,desktop/Linux/Chrome,17.52.220.161,Qatar,Doha,0.0,0.0,0.0,card_26402,0.0,1.0,1.0
301,,,,,,,,,,,,,,,
302,dev_754772,desktop,Chrome,Windows,desktop/Windows/Chrome,180.92.252.58,Pakistan,Islamabad,0.0,0.0,0.0,card_79424,0.0,1.0,0.0
303,dev_162395,desktop,Other,Linux,desktop/Linux/Other,223.113.7.159,Turkey,Istanbul,0.0,0.0,0.0,card_10297,0.0,1.0,1.0
304,dev_186629,mobile,Edge,iOS,mobile/iOS/Edge,62.37.30.116,UAE,Dubai,0.0,0.0,0.0,card_23672,0.0,1.0,0.0
305,dev_105704,mobile,Edge,iOS,mobile/iOS/Edge,58.226.197.182,Pakistan,Islamabad,0.0,0.0,0.0,card_40314,0.0,1.0,1.0
306,dev_108371,desktop,Firefox,Linux,desktop/Linux/Firefox,152.118.71.212,Pakistan,Islamabad,0.0,0.0,0.0,card_77342,0.0,1.0,1.0
307,dev_325939,mobile,Chrome,Android,mobile/Android/Chrome,161.185.197.218,USA,Los Angeles,0.0,1.0,0.0,card_28135,0.0,1.0,0.0
308,dev_108267,tablet,Safari,Android,tablet/Android/Safari,99.166.22.192,USA,Los Angeles,0.0,0.0,0.0,card_61698,1.0,2.0,1.0
309,dev_824341,desktop,Safari,macOS,desktop/macOS/Safari,120.111.197.150,Turkey,Istanbul,0.0,0.0,1.0,card_45909,0.0,1.0,1.0
310,dev_130411,mobile,Edge,iOS,mobile/iOS/Edge,5.24.46.100,UK,Manchester,0.0,0.0,0.0,card_73776,0.0,1.0,1.0
311,dev_239089,mobile,Chrome,Android,mobile/Android/Chrome,116.125.197.149,UK,Manchester,0.0,0.0,0.0,card_56876,0.0,1.0,1.0
312,,,,,,,,,,,,,,,
313,dev_869056,mobile,Chrome,iOS,mobile/iOS/Chrome,79.207.85.124,UK,Manchester,0.0,0.0,1.0,card_68121,0.0,1.0,0.0
314,dev_515734,mobile,Chrome,iOS,mobile/iOS/Chrome,177.91.85.174,Pakistan,Islamabad,0.0,0.0,0.0,card_93072,0.0,1.0,1.0
315,,,,,,,,,,,,,,,
316,dev_703878,mobile,Edge,iOS,mobile/iOS/Edge,199.174.56.84,UK,Manchester,0.0,0.0,0.0,card_41435,1.0,2.0,1.0
317,dev_572532,mobile,Chrome,iOS,mobile/iOS/Chrome,114.239.188.136,Pakistan,Islamabad,0.0,0.0,0.0,card_24950,0.0,1.0,1.0
318,dev_819996,mobile,Firefox,Android,mobile/Android/Firefox,39.23.217.213,Australia,Sydney,0.0,0.0,0.0,card_36984,0.0,1.0,1.0
319,dev_211778,desktop,Samsung Internet,Windows,desktop/Windows/Samsung Internet,1.106.64.69,Pakistan,Islamabad,0.0,0.0,0.0,card_84047,0.0,1.0,0.0
320,,,,,,,,,,,,,,,
321,dev_950275,desktop,Firefox,Windows,desktop/Windows/Firefox,35.93.143.172,UK,Manchester,0.0,0.0,0.0,card_81272,0.0,1.0,1.0
322,dev_301487,mobile,Safari,iOS,mobile/iOS/Safari,37.173.77.96,Pakistan,Islamabad,0.0,0.0,0.0,card_41218,0.0,1.0,1.0
323,dev_914698,mobile,Safari,Android,mobile/Android/Safari,207.94.112.27,Pakistan,Islamabad,0.0,0.0,0.0,card_46402,0.0,1.0,1.0
324,dev_463740,desktop,Chrome,Windows,desktop/Windows/Chrome,43.158.120.196,Pakistan,Islamabad,1.0,1.0,0.0,card_42912,0.0,1.0,1.0
325,dev_440361,desktop,Firefox,Windows,desktop/Windows/Firefox,10.129.236.169,Pakistan,Islamabad,0.0,0.0,0.0,card_92246,1.0,2.0,1.0
326,dev_960201,desktop,Chrome,Linux,desktop/Linux/Chrome,66.129.188.99,Pakistan,Islamabad,0.0,0.0,0.0,card_73151,0.0,1.0,1.0
327,dev_770524,desktop,Chrome,macOS,desktop/macOS/Chrome,28.149.117.110,UAE,Dubai,0.0,0.0,0.0,card_62994,0.0,1.0,1.0
328,dev_123869,mobile,Safari,iOS,mobile/iOS/Safari,114.232.133.218,Pakistan,Islamabad,0.0,0.0,0.0,card_26277,0.0,1.0,1.0
329,dev_256221,tablet,Safari,Android,tablet/Android/Safari,36.240.210.165,Canada,Toronto,0.0,0.0,0.0,card_90260,0.0,1.0,1.0
330,dev_191537,mobile,Chrome,iOS,mobile/iOS/Chrome,155.126.67.141,Singapore,Singapore,0.0,0.0,0.0,card_49211,0.0,1.0,0.0
331,dev_536407,desktop,Chrome,Linux,desktop/Linux/Chrome,103.147.67.241,Pakistan,Islamabad,1.0,0.0,0.0,card_91185,0.0,1.0,1.0
332,dev_764314,mobile,Chrome,iOS,mobile/iOS/Chrome,191.225.170.215,Pakistan,Islamabad,0.0,0.0,0.0,card_63107,0.0,1.0,0.0
333,dev_614068,mobile,Safari,iOS,mobile/iOS/Safari,56.163.108.47,UAE,Dubai,0.0,0.0,0.0,card_85252,0.0,1.0,1.0
334,dev_715082,desktop,Chrome,Linux,desktop/Linux/Chrome,170.87.47.51,UAE,Dubai,0.0,0.0,0.0,card_15390,0.0,1.0,1.0
335,dev_774553,desktop,Chrome,Linux,desktop/Linux/Chrome,188.167.239.224,Turkey,Istanbul,0.0,0.0,0.0,card_55247,0.0,1.0,1.0
336,dev_524120,desktop,Chrome,Linux,desktop/Linux/Chrome,38.15.75.107,Pakistan,Islamabad,0.0,0.0,0.0,card_31057,0.0,1.0,1.0
337,dev_724972,mobile,Chrome,iOS,mobile/iOS/Chrome,163.45.74.41,Vietnam,Unknown,0.0,0.0,0.0,card_67674,0.0,1.0,1.0
338,,,,,,,,,,,,,,,
339,dev_903787,desktop,Chrome,macOS,desktop/macOS/Chrome,139.255.132.116,UAE,Dubai,0.0,0.0,0.0,card_92338,0.0,1.0,1.0
340,dev_935385,mobile,Chrome,iOS,mobile/iOS/Chrome,69.18.42.128,Pakistan,Islamabad,0.0,0.0,0.0,card_79654,0.0,1.0,1.0
341,dev_327645,mobile,Edge,Android,mobile/Android/Edge,199.71.49.82,Pakistan,Islamabad,0.0,0.0,0.0,card_93541,0.0,1.0,1.0
342,dev_858466,desktop,Chrome,Linux,desktop/Linux/Chrome,188.211.222.229,UAE,Dubai,0.0,0.0,0.0,card_32861,0.0,1.0,1.0
343,dev_645797,mobile,Safari,Android,mobile/Android/Safari,91.195.14.4,Russia,Unknown,0.0,0.0,0.0,card_48799,0.0,1.0,0.0
344,,,,,,,,,,,,,,,
345,,,,,,,,,,,,,,,
346,dev_979275,desktop,Firefox,Windows,desktop/Windows/Firefox,53.72.199.68,Singapore,Singapore,0.0,0.0,0.0,card_60078,0.0,1.0,1.0
347,dev_975349,mobile,Firefox,iOS,mobile/iOS/Firefox,73.106.224.136,UK,Manchester,0.0,0.0,0.0,card_77248,0.0,1.0,1.0
348,dev_432580,mobile,Edge,Android,mobile/Android/Edge,22.166.1.66,Pakistan,Islamabad,0.0,0.0,0.0,card_94417,0.0,1.0,1.0
349,dev_155517,mobile,Chrome,Android,mobile/Android/Chrome,207.229.112.144,Pakistan,Islamabad,0.0,0.0,0.0,card_13266,0.0,1.0,1.0
350,,,,,,,,,,,,,,,
351,dev_989223,mobile,Firefox,Android,mobile/Android/Firefox,152.18.110.45,Pakistan,Islamabad,0.0,0.0,0.0,card_70020,0.0,1.0,1.0
352,dev_515933,mobile,Chrome,Android,mobile/Android/Chrome,106.178.244.138,Vietnam,Unknown,0.0,0.0,0.0,card_64872,0.0,1.0,1.0
353,dev_356256,mobile,Chrome,Android,mobile/Android/Chrome,212.77.92.198,UK,Manchester,1.0,0.0,0.0,card_33831,0.0,1.0,0.0
354,dev_166355,desktop,Chrome,Linux,desktop/Linux/Chrome,95.7.169.218,Pakistan,Islamabad,0.0,0.0,0.0,card_74015,0.0,1.0,0.0
355,dev_620766,mobile,Chrome,Android,mobile/Android/Chrome,198.144.244.26,Pakistan,Islamabad,0.0,0.0,0.0,card_28392,0.0,1.0,1.0
356,dev_510708,mobile,Edge,iOS,mobile/iOS/Edge,195.54.247.50,Australia,Sydney,0.0,0.0,0.0,card_79545,0.0,1.0,1.0
357,dev_370043,mobile,Chrome,iOS,mobile/iOS/Chrome,56.104.6.87,UAE,Dubai,0.0,0.0,0.0,card_22846,0.0,1.0,1.0
358,dev_176446,desktop,Chrome,Linux,desktop/Linux/Chrome,176.213.197.197,Canada,Toronto,0.0,0.0,0.0,card_86785,0.0,1.0,0.0
359,dev_115750,desktop,Chrome,Linux,desktop/Linux/Chrome,194.156.102.129,Pakistan,Islamabad,0.0,0.0,0.0,card_60047,1.0,2.0,1.0
360,,,,,,,,,,,,,,,
361,dev_885540,desktop,Safari,Linux,desktop/Linux/Safari,104.192.33.106,USA,Los Angeles,0.0,0.0,0.0,card_73428,0.0,1.0,1.0
362,dev_670389,mobile,Edge,iOS,mobile/iOS/Edge,88.91.189.65,Pakistan,Islamabad,0.0,0.0,0.0,card_26615,0.0,1.0,0.0
363,dev_721117,desktop,Chrome,Windows,desktop/Windows/Chrome,138.129.2.142,Vietnam,Unknown,0.0,1.0,0.0,card_93161,1.0,2.0,0.0
364,dev_745977,mobile,Safari,Android,mobile/Android/Safari,185.41.34.190,Pakistan,Islamabad,0.0,0.0,1.0,card_20288,1.0,2.0,0.0
365,dev_512977,desktop,Chrome,Linux,desktop/Linux/Chrome,28.54.90.253,Romania,Unknown,0.0,0.0,1.0,card_45103,1.0,2.0,1.0
366,dev_674399,mobile,Chrome,iOS,mobile/iOS/Chrome,72.211.225.240,Nigeria,Unknown,1.0,0.0,0.0,card_59272,0.0,1.0,0.0
367,dev_969436,mobile,Firefox,Android,mobile/Android/Firefox,135.237.26.9,Russia,Unknown,1.0,1.0,0.0,card_26209,1.0,2.0,0.0
368,dev_511405,desktop,Edge,Windows,desktop/Windows/Edge,18.13.112.75,Qatar,Doha,0.0,0.0,0.0,card_88312,2.0,3.0,0.0
369,dev_262412,desktop,Safari,macOS,desktop/macOS/Safari,131.219.141.98,Pakistan,Islamabad,0.0,0.0,0.0,card_22112,2.0,3.0,1.0
370,dev_588644,mobile,Firefox,iOS,mobile/iOS/Firefox,72.193.55.19,Pakistan,Islamabad,0.0,0.0,0.0,card_76551,0.0,1.0,1.0
371,dev_434595,desktop,Safari,Linux,desktop/Linux/Safari,161.178.234.198,Pakistan,Islamabad,0.0,0.0,0.0,card_13817,0.0,1.0,1.0
372,dev_118313,mobile,Other,iOS,mobile/iOS/Other,135.205.183.121,Pakistan,Islamabad,0.0,0.0,0.0,card_91133,0.0,1.0,0.0
373,dev_582856,desktop,Edge,macOS,desktop/macOS/Edge,98.241.20.186,Pakistan,Islamabad,0.0,0.0,0.0,card_22311,0.0,1.0,0.0
374,dev_947172,desktop,Safari,Windows,desktop/Windows/Safari,162.211.7.64,USA,Los Angeles,0.0,0.0,0.0,card_48844,0.0,1.0,1.0
375,dev_761455,desktop,Safari,Windows,desktop/Windows/Safari,141.113.148.179,USA,Los Angeles,0.0,0.0,0.0,card_35105,0.0,1.0,0.0
376,,,,,,,,,,,,,,,
377,dev_590477,desktop,Chrome,Windows,desktop/Windows/Chrome,144.23.40.11,UAE,Dubai,0.0,0.0,0.0,card_82261,0.0,1.0,1.0
378,dev_257494,desktop,Safari,macOS,desktop/macOS/Safari,186.161.149.70,UAE,Dubai,0.0,0.0,0.0,card_33164,0.0,1.0,1.0
379,dev_123869,mobile,Chrome,iOS,mobile/iOS/Chrome,39.104.154.107,Pakistan,Islamabad,0.0,0.0,0.0,card_62801,0.0,1.0,1.0
380,dev_772170,tablet,Chrome,iOS,tablet/iOS/Chrome,19.190.40.82,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_40019,0.0,1.0,1.0
381,dev_793600,mobile,Chrome,iOS,mobile/iOS/Chrome,129.218.80.42,Pakistan,Islamabad,0.0,0.0,0.0,card_46358,0.0,1.0,0.0
382,,,,,,,,,,,,,,,
383,dev_327162,desktop,Chrome,Linux,desktop/Linux/Chrome,83.129.84.120,Qatar,Doha,0.0,0.0,0.0,card_65320,0.0,1.0,1.0
384,dev_362989,mobile,Chrome,Android,mobile/Android/Chrome,52.106.34.153,Nigeria,Unknown,0.0,0.0,0.0,card_37037,0.0,1.0,0.0
385,dev_115750,desktop,Edge,Windows,desktop/Windows/Edge,8.58.25.151,USA,Los Angeles,0.0,0.0,0.0,card_50543,0.0,1.0,1.0
386,dev_238660,mobile,Chrome,iOS,mobile/iOS/Chrome,124.232.56.238,Pakistan,Islamabad,0.0,0.0,0.0,card_33191,0.0,1.0,0.0
387,dev_207116,mobile,Edge,Android,mobile/Android/Edge,52.254.175.169,Pakistan,Islamabad,0.0,0.0,0.0,card_11679,0.0,1.0,1.0
388,dev_454713,mobile,Chrome,iOS,mobile/iOS/Chrome,44.228.145.242,Pakistan,Islamabad,0.0,0.0,0.0,card_40771,0.0,1.0,1.0
389,dev_107649,desktop,Chrome,Windows,desktop/Windows/Chrome,98.75.162.196,Pakistan,Islamabad,1.0,0.0,0.0,card_30022,0.0,1.0,1.0
390,,,,,,,,,,,,,,,
391,dev_411455,mobile,Chrome,iOS,mobile/iOS/Chrome,172.175.62.33,Pakistan,Islamabad,0.0,0.0,0.0,card_31082,0.0,1.0,1.0
392,dev_253155,mobile,Safari,Android,mobile/Android/Safari,199.169.47.154,Qatar,Doha,0.0,0.0,0.0,card_15514,0.0,1.0,1.0
